612,700000,320000,104.784,-78.321,43.438,15
613,0,340000,87.281,-72.395,56.5,16
614,20000,340000,87.743,-72.616,56.121,16
615,40000,340000,88.205,-72.838,55.837,16
616,60000,340000,88.668,-73.059,55.595,16
617,80000,340000,89.156,-73.275,55.383,16
618,100000,340000,89.645,-73.49,55.73,16
619,120000,340000,90.133,-73.706,55.818,16
620,140000,340000,90.621,-73.921,55.427,16
621,160000,340000,91.11,-74.136,54.883,16
622,180000,340000,91.598,-74.352,54.434,15
623,200000,340000,92.087,-74.567,54.335,15
624,220000,340000,92.567,-74.717,54.454,15
625,240000,340000,93.205,-74.723,54.41,1
626,260000,340000,93.688,-74.579,54.45,1
627,280000,340000,94.154,-74.65,54.609,1
628,300000,340000,94.56,-74.678,54.096,1
629,320000,340000,95.042,-74.759,53.423,1
630,340000,340000,95.47,-74.889,52.249,1
631,360000,340000,96.061,-74.92,51.486,1
632,380000,340000,96.603,-75.113,51.088,1
633,400000,340000,97.112,-75.361,50.645,1
634,420000,340000,97.536,-75.45,50.024,1
635,440000,340000,98.176,-75.609,49.181,1
636,460000,340000,98.722,-75.853,48.267,1
637,480000,340000,99.187,-76.051,47.627,1
638,500000,340000,99.665,-76.193,47.105,1
639,520000,340000,100.12,-76.351,46.5,1
640,540000,340000,100.586,-76.584,45.829,1
641,560000,340000,101.195,-76.71,45.399,15
642,580000,340000,101.505,-76.949,45.111,1
643,600000,340000,101.898,-77.1,44.776,1
644,620000,340000,102.313,-77.448,44.469,1
645,640000,340000,102.93,-77.586,44.143,15
646,660000,340000,103.654,-77.694,43.872,15
647,680000,340000,104.379,-77.801,43.622,15
648,700000,340000,105.104,-77.909,43.316,15
649,0,360000,87.121,-71.784,56.435,16
650,20000,360000,87.65,-71.993,56.297,16
651,40000,360000,88.178,-72.202,56.012,16
652,60000,360000,88.704,-72.411,55.721,16
653,80000,360000,89.193,-72.626,55.682,16
654,100000,360000,89.681,-72.841,55.933,16
655,120000,360000,90.17,-73.057,55.928,16
656,140000,360000,90.658,-73.273,55.407,16
657,160000,360000,91.147,-73.488,55.063,16
658,180000,360000,91.635,-73.703,54.617,15
659,200000,360000,92.124,-73.919,54.527,15
660,220000,360000,92.612,-74.134,54.578,15
661,240000,360000,93.192,-74.226,54.589,15
662,260000,360000,93.696,-74.17,54.883,1
663,280000,360000,94.183,-74.172,54.55,1
664,300000,360000,94.598,-74.101,54.084,1
665,320000,360000,94.984,-74.242,53.296,1
666,340000,360000,95.659,-74.302,52.281,1
667,360000,360000,96.123,-74.479,51.477,1
668,380000,360000,96.702,-74.611,51.026,1
669,400000,360000,97.11,-74.794,50.899,1
670,420000,360000,97.732,-74.864,50.368,1
671,440000,360000,98.311,-75.076,49.361,1
672,460000,360000,98.858,-75.095,48.331,1
673,480000,360000,99.417,-75.408,47.433,1
674,500000,360000,99.928,-75.724,46.968,1
675,520000,360000,100.485,-75.949,46.34,1
676,540000,360000,100.997,-76.284,45.733,1
677,560000,360000,101.777,-76.472,45.269,15
678,580000,360000,101.913,-76.511,44.882,15
679,600000,360000,102.275,-76.684,44.554,15
680,620000,360000,102.734,-76.704,44.254,15
681,640000,360000,103.185,-76.726,44.0,15
682,660000,360000,103.788,-76.831,43.785,15
683,680000,360000,104.546,-76.986,43.535,15
684,700000,360000,105.304,-77.141,43.133,15
685,0,380000,86.721,-71.209,56.391,16
686,20000,380000,87.25,-71.417,56.241,16
687,40000,380000,87.778,-71.625,56.079,16
688,60000,380000,88.307,-71.835,55.849,16
689,80000,380000,88.835,-72.043,55.837,16
690,100000,380000,89.364,-72.252,55.941,16
691,120000,380000,89.893,-72.461,55.731,16
692,140000,380000,90.421,-72.669,55.213,16
693,160000,380000,90.95,-72.878,55.04,16
694,180000,380000,91.478,-73.087,54.945,15
695,200000,380000,92.007,-73.296,54.777,15
696,220000,380000,92.582,-73.503,54.634,1
697,240000,380000,93.176,-73.58,54.625,1
698,260000,380000,93.706,-73.678,54.494,1
699,280000,380000,94.178,-73.631,54.125,1
700,300000,380000,94.637,-73.803,53.559,1
701,320000,380000,95.139,-73.811,52.939,1
702,340000,380000,95.641,-73.813,52.201,1
703,360000,380000,96.145,-73.797,51.527,1
704,380000,380000,96.73,-73.959,50.98,1
705,400000,380000,97.334,-74.042,50.922,1
706,420000,380000,97.859,-74.18,50.303,1
707,440000,380000,98.401,-74.471,49.21,1
708,460000,380000,99.117,-74.622,48.152,1
709,480000,380000,99.682,-74.897,47.299,1
710,500000,380000,100.335,-75.152,46.756,1
711,520000,380000,100.78,-75.414,46.198,1
712,540000,380000,101.327,-75.524,45.594,1
713,560000,380000,101.877,-75.869,45.054,15
714,580000,380000,102.226,-75.879,44.628,15
715,600000,380000,102.684,-75.899,44.306,15
716,620000,380000,103.143,-75.919,44.06,15
717,640000,380000,103.602,-75.939,43.858,15
718,660000,380000,104.062,-75.959,43.625,15
719,680000,380000,104.626,-76.046,43.226,15
720,700000,380000,105.384,-76.201,42.755,15
721,0,400000,86.321,-70.632,56.453,16
722,20000,400000,86.85,-70.841,56.246,16
723,40000,400000,87.378,-71.05,56.166,16
724,60000,400000,87.907,-71.259,56.057,16
725,80000,400000,88.435,-71.467,55.969,16
726,100000,400000,88.964,-71.676,55.918,16
727,120000,400000,89.492,-71.885,55.76,16
728,140000,400000,90.042,-72.093,55.437,16
729,160000,400000,90.656,-72.299,55.163,16
730,180000,400000,91.27,-72.506,55.113,16
731,200000,400000,91.884,-72.713,54.976,15
732,220000,400000,92.498,-72.92,54.692,15
733,240000,400000,93.273,-73.129,54.445,15
734,260000,400000,93.774,-73.07,54.134,15
735,280000,400000,94.151,-72.967,53.645,15
736,300000,400000,94.633,-73.111,53.178,15
737,320000,400000,95.075,-73.221,52.664,15
738,340000,400000,95.648,-73.211,52.182,1
739,360000,400000,96.251,-73.228,51.679,1
740,380000,400000,96.823,-73.523,51.125,1
741,400000,400000,97.268,-73.562,50.85,1
742,420000,400000,98.039,-73.617,50.162,1
743,440000,400000,98.649,-73.907,48.94,1
744,460000,400000,99.261,-74.14,47.953,1
745,480000,400000,99.946,-74.289,47.18,1
746,500000,400000,100.52,-74.465,46.572,1
747,520000,400000,101.15,-74.802,45.951,1
748,540000,400000,101.801,-75.106,45.306,1
749,560000,400000,102.176,-75.075,44.756,15
750,580000,400000,102.634,-75.095,44.321,15
751,600000,400000,103.093,-75.114,44.018,15
752,620000,400000,103.552,-75.134,43.812,15
753,640000,400000,104.012,-75.154,43.628,15
754,660000,400000,104.47,-75.173,43.282,15
755,680000,400000,104.93,-75.194,42.77,15
756,700000,400000,105.464,-75.261,42.315,15
757,0,420000,85.921,-70.056,56.629,16
758,20000,420000,86.45,-70.265,56.408,16
759,40000,420000,86.978,-70.474,56.289,16
760,60000,420000,87.507,-70.682,56.202,16
761,80000,420000,88.116,-70.889,56.099,16
762,100000,420000,88.731,-71.096,55.951,16
763,120000,420000,89.344,-71.303,55.805,16
764,140000,420000,89.958,-71.509,55.58,16
765,160000,420000,90.573,-71.716,55.396,16
766,180000,420000,91.186,-71.922,55.253,16
767,200000,420000,91.801,-72.129,55.12,15
768,220000,420000,92.415,-72.335,54.775,15
769,240000,420000,93.111,-72.522,54.37,15
770,260000,420000,93.707,-72.39,53.942,15
771,280000,420000,94.196,-72.279,53.474,15
772,300000,420000,94.598,-72.24,53.048,15
773,320000,420000,95.124,-72.515,52.562,15
774,340000,420000,95.719,-72.576,52.119,1
775,360000,420000,96.177,-72.773,51.842,1
776,380000,420000,96.863,-72.776,51.454,1
777,400000,420000,97.519,-72.745,50.835,1
778,420000,420000,98.257,-72.836,49.805,1
779,440000,420000,98.872,-73.186,48.818,1
780,460000,420000,99.461,-73.424,47.875,1
781,480000,420000,100.199,-73.652,47.008,1
782,500000,420000,100.72,-73.689,46.358,1
783,520000,420000,101.398,-74.032,45.674,1
784,540000,420000,102.126,-74.27,45.074,1
785,560000,420000,102.584,-74.289,44.503,15
786,580000,420000,103.043,-74.309,44.024,15
787,600000,420000,103.503,-74.329,43.753,15
788,620000,420000,103.961,-74.349,43.592,15
789,640000,420000,104.421,-74.369,43.344,15
790,660000,420000,104.88,-74.389,42.846,15
791,680000,420000,105.339,-74.408,42.322,15
792,700000,420000,105.798,-74.428,41.898,15
793,0,440000,85.577,-69.479,56.89,16
794,20000,440000,86.191,-69.686,56.619,16
795,40000,440000,86.805,-69.892,56.411,16
796,60000,440000,87.419,-70.099,56.366,16
797,80000,440000,88.033,-70.305,56.292,16
798,100000,440000,88.647,-70.512,56.225,16
799,120000,440000,89.261,-70.718,56.003,16
800,140000,440000,89.875,-70.925,55.782,16
801,160000,440000,90.489,-71.131,55.514,15
802,180000,440000,91.103,-71.338,55.293,15
803,200000,440000,91.717,-71.544,55.125,15
804,220000,440000,92.331,-71.751,54.777,15
805,240000,440000,93.065,-71.833,54.292,15
806,260000,440000,93.609,-71.713,53.864,15
807,280000,440000,94.125,-71.6,53.424,15
808,300000,440000,94.617,-71.487,52.933,15
809,320000,440000,95.088,-71.625,52.495,15
810,340000,440000,95.6,-71.914,52.13,1
811,360000,440000,96.412,-71.902,51.905,1
812,380000,440000,97.036,-71.974,51.494,1
813,400000,440000,97.793,-72.089,50.835,1
814,420000,440000,98.453,-72.264,49.807,1
815,440000,440000,99.073,-72.601,48.813,1
816,460000,440000,99.729,-72.822,47.854,1
817,480000,440000,100.334,-73.049,46.964,1
818,500000,440000,100.967,-72.997,46.236,1
819,520000,440000,101.64,-73.29,45.545,1
820,540000,440000,102.292,-73.534,44.873,15
821,560000,440000,102.786,-73.547,44.37,15
822,580000,440000,103.28,-73.559,43.961,15
823,600000,440000,103.775,-73.572,43.666,15
824,620000,440000,104.269,-73.585,43.381,15
825,640000,440000,104.763,-73.597,42.951,15
826,660000,440000,105.257,-73.61,42.422,15
827,680000,440000,105.748,-73.624,41.927,15
828,700000,440000,106.207,-73.644,41.567,15
829,0,460000,85.44,-68.874,57.061,16
830,20000,460000,86.064,-69.084,56.809,16
831,40000,460000,86.688,-69.294,56.595,16
832,60000,460000,87.311,-69.505,56.578,16
833,80000,460000,87.936,-69.716,56.55,16
834,100000,460000,88.56,-69.927,56.379,16
835,120000,460000,89.178,-70.134,56.344,16
836,140000,460000,89.792,-70.341,56.011,16
837,160000,460000,90.405,-70.547,55.584,15
838,180000,460000,91.02,-70.754,55.22,15
839,200000,460000,91.634,-70.961,55.033,15
840,220000,460000,92.251,-71.168,55.026,15
841,240000,460000,92.996,-71.149,54.414,15
842,260000,460000,93.511,-71.035,53.922,15
843,280000,460000,94.027,-70.922,53.314,15
844,300000,460000,94.543,-70.808,52.817,15
845,320000,460000,95.049,-70.723,52.508,15
846,340000,460000,95.734,-71.085,52.262,1
847,360000,460000,96.575,-71.089,52.184,1
848,380000,460000,97.264,-71.324,51.616,1
849,400000,460000,97.981,-71.538,50.954,1
850,420000,460000,98.603,-71.73,49.928,1
851,440000,460000,99.213,-71.864,48.822,1
852,460000,460000,99.998,-72.032,47.88,1
853,480000,460000,100.621,-72.273,47.151,1
854,500000,460000,101.271,-72.512,46.368,1
855,520000,460000,101.864,-72.696,45.602,15
856,540000,460000,102.448,-72.801,44.963,15
857,560000,460000,102.942,-72.814,44.435,15
858,580000,460000,103.437,-72.827,43.951,15
859,600000,460000,103.931,-72.839,43.566,15
860,620000,460000,104.425,-72.852,43.096,15
861,640000,460000,104.919,-72.865,42.58,15
862,660000,460000,105.441,-72.863,42.076,15
863,680000,460000,105.966,-72.859,41.685,15
864,700000,460000,106.491,-72.855,41.377,15
865,0,480000,85.131,-68.257,57.245,16
866,20000,480000,85.823,-68.438,57.016,16
867,40000,480000,86.447,-68.648,56.81,16
868,60000,480000,87.072,-68.859,56.757,16
869,80000,480000,87.696,-69.069,56.701,16
870,100000,480000,88.32,-69.28,56.643,16
871,120000,480000,88.944,-69.491,56.534,16
872,140000,480000,89.567,-69.701,56.314,16
873,160000,480000,90.191,-69.911,55.68,16
874,180000,480000,90.816,-70.122,55.266,15
875,200000,480000,91.44,-70.333,54.955,15
876,220000,480000,92.146,-70.55,55.181,15
877,240000,480000,92.966,-70.422,54.791,3
878,260000,480000,93.552,-70.248,53.878,15
879,280000,480000,94.13,-70.096,53.191,15
880,300000,480000,94.765,-70.059,52.838,15
881,320000,480000,95.444,-70.033,52.78,1
882,340000,480000,96.008,-70.265,52.46,1
883,360000,480000,96.668,-70.429,52.134,1
884,380000,480000,97.388,-70.657,51.835,1
885,400000,480000,98.02,-70.735,51.095,1
886,420000,480000,98.753,-70.792,49.965,1
887,440000,480000,99.422,-71.05,48.874,1
888,460000,480000,100.189,-71.264,48.087,1
889,480000,480000,100.868,-71.573,47.284,1
890,500000,480000,101.572,-71.752,46.582,1
891,520000,480000,102.139,-71.925,45.822,15
892,540000,480000,102.739,-71.957,45.202,15
893,560000,480000,103.304,-71.972,44.63,15
894,580000,480000,103.829,-71.968,44.086,15
895,600000,480000,104.354,-71.964,43.485,15
896,620000,480000,104.879,-71.961,42.903,15
897,640000,480000,105.404,-71.957,42.359,15
898,660000,480000,105.929,-71.953,41.883,15
899,680000,480000,106.454,-71.949,41.57,15
900,700000,480000,106.979,-71.945,41.355,15
901,0,500000,84.731,-67.681,57.399,16
902,20000,500000,85.424,-67.862,57.271,16
903,40000,500000,86.116,-68.042,57.056,16
904,60000,500000,86.809,-68.222,57.012,16
905,80000,500000,87.456,-68.423,56.756,16
906,100000,500000,88.079,-68.634,56.546,16
907,120000,500000,88.703,-68.844,56.208,16
908,140000,500000,89.327,-69.055,56.059,16
909,160000,500000,89.952,-69.266,55.668,16
910,180000,500000,90.576,-69.476,55.333,16
911,200000,500000,91.2,-69.686,54.999,15
912,220000,500000,92.007,-69.963,54.868,15
913,240000,500000,92.858,-69.507,54.705,3
914,260000,500000,93.628,-69.548,53.996,15
915,280000,500000,94.29,-69.542,53.38,15
916,300000,500000,94.919,-69.495,52.967,15
917,320000,500000,95.732,-69.47,53.023,1
918,340000,500000,96.291,-69.516,52.694,1
919,360000,500000,96.893,-69.717,52.341,1
920,380000,500000,97.544,-69.883,51.921,1
921,400000,500000,98.201,-69.954,51.048,1
922,420000,500000,98.838,-70.087,49.878,1
923,440000,500000,99.681,-70.268,48.935,1
924,460000,500000,100.338,-70.466,48.405,1
925,480000,500000,101.091,-70.699,47.662,1
926,500000,500000,101.817,-70.884,46.761,1
927,520000,500000,102.416,-70.915,45.933,15
928,540000,500000,103.016,-70.946,45.29,15
929,560000,500000,103.615,-70.978,44.638,15
930,580000,500000,104.214,-71.009,44.002,15
931,600000,500000,104.813,-71.04,43.379,15
932,620000,500000,105.367,-71.05,42.83,15
933,640000,500000,105.892,-71.046,42.305,15
934,660000,500000,106.417,-71.042,41.888,15
935,680000,500000,106.942,-71.039,41.622,15
936,700000,500000,107.467,-71.035,41.389,15
937,0,520000,84.331,-67.106,57.342,16
938,20000,520000,85.024,-67.286,57.331,16
939,40000,520000,85.716,-67.467,57.351,16
940,60000,520000,86.409,-67.647,57.196,16
941,80000,520000,87.101,-67.827,56.918,16
942,100000,520000,87.794,-68.008,56.35,16
943,120000,520000,88.463,-68.198,56.056,16
944,140000,520000,89.088,-68.409,55.933,16
945,160000,520000,89.711,-68.619,55.591,16
946,180000,520000,90.335,-68.83,55.256,16
947,200000,520000,90.959,-69.04,54.94,15
948,220000,520000,91.841,-69.359,54.747,15
949,240000,520000,92.734,-69.1,54.327,15
950,260000,520000,93.492,-69.039,53.783,15
951,280000,520000,94.191,-69.056,53.506,15
952,300000,520000,95.076,-68.721,53.368,1
953,320000,520000,95.826,-68.825,53.265,1
954,340000,520000,96.375,-68.845,52.926,1
955,360000,520000,97.066,-69.046,52.233,1
956,380000,520000,97.672,-69.134,51.798,1
957,400000,520000,98.42,-69.256,50.886,1
958,420000,520000,99.057,-69.45,49.789,1
959,440000,520000,99.812,-69.728,48.828,1
960,460000,520000,100.559,-69.927,48.126,1
961,480000,520000,101.262,-70.038,47.375,1
962,500000,520000,102.024,-70.136,46.587,15
963,520000,520000,102.757,-70.209,45.892,15
964,540000,520000,103.462,-70.167,45.21,15
965,560000,520000,103.999,-70.113,44.469,15
966,580000,520000,104.535,-70.06,43.811,15
967,600000,520000,105.09,-70.03,43.236,15
968,620000,520000,105.69,-70.062,42.727,15
969,640000,520000,106.289,-70.093,42.284,15
970,660000,520000,106.888,-70.124,41.937,15
971,680000,520000,107.43,-70.129,41.674,15
972,700000,520000,107.955,-70.125,41.42,15
973,0,540000,83.931,-66.53,57.27,16
974,20000,540000,84.623,-66.71,57.323,16
975,40000,540000,85.316,-66.89,57.378,16
976,60000,540000,86.009,-67.071,57.271,16
977,80000,540000,86.701,-67.251,57.061,16
978,100000,540000,87.394,-67.432,56.442,16
979,120000,540000,88.086,-67.612,55.924,16
980,140000,540000,88.779,-67.793,55.862,16
981,160000,540000,89.471,-67.973,55.48,16
982,180000,540000,90.095,-68.183,55.061,16
983,200000,540000,90.719,-68.394,54.737,15
984,220000,540000,91.715,-68.626,54.661,15
985,240000,540000,92.595,-68.546,54.452,1
986,260000,540000,93.552,-68.457,53.956,15
987,280000,540000,94.463,-68.266,53.565,15
988,300000,540000,95.142,-68.123,53.281,15
989,320000,540000,95.846,-68.179,53.068,1
990,340000,540000,96.57,-68.282,52.688,1
991,360000,540000,97.206,-68.376,52.168,1
992,380000,540000,97.825,-68.401,51.713,1
993,400000,540000,98.559,-68.557,50.664,1
994,420000,540000,99.246,-68.767,49.747,1
995,440000,540000,99.976,-68.924,48.838,1
996,460000,540000,100.646,-69.156,47.934,15
997,480000,540000,101.461,-69.185,47.185,15
998,500000,540000,102.235,-69.289,46.488,15
999,520000,540000,103.008,-69.394,45.837,15
1000,540000,540000,103.769,-69.49,45.145,15
1001,560000,540000,104.545,-69.54,44.417,15
1002,580000,540000,105.136,-69.49,43.775,15
1003,600000,540000,105.672,-69.437,43.206,15
1004,620000,540000,106.21,-69.383,42.729,15
1005,640000,540000,106.747,-69.329,42.312,15
1006,660000,540000,107.283,-69.276,41.987,15
1007,680000,540000,107.82,-69.222,41.754,15
1008,700000,540000,108.363,-69.177,41.551,15
1009,0,560000,83.635,-65.784,57.415,16
1010,20000,560000,84.321,-65.975,57.32,16
1011,40000,560000,85.007,-66.167,57.178,16
1012,60000,560000,85.693,-66.358,57.237,16
1013,80000,560000,86.379,-66.549,57.181,16
1014,100000,560000,87.065,-66.741,56.533,16
1015,120000,560000,87.751,-66.932,56.125,16
1016,140000,560000,88.436,-67.123,55.889,16
1017,160000,560000,89.122,-67.315,55.241,16
1018,180000,560000,89.808,-67.506,54.9,15
1019,200000,560000,90.557,-67.645,54.972,1
1020,220000,560000,91.641,-67.542,54.833,1
1021,240000,560000,92.62,-67.55,54.456,1
1022,260000,560000,93.52,-67.537,54.129,1
1023,280000,560000,94.327,-67.488,53.709,1
1024,300000,560000,95.089,-67.44,53.264,1
1025,320000,560000,95.914,-67.486,52.834,1
1026,340000,560000,96.556,-67.592,52.397,1
1027,360000,560000,97.284,-67.708,52.094,1
1028,380000,560000,97.977,-67.757,51.419,1
1029,400000,560000,98.628,-67.917,50.494,1
1030,420000,560000,99.353,-67.984,49.548,1
1031,440000,560000,100.063,-68.205,48.682,1
1032,460000,560000,100.876,-68.237,47.848,15
1033,480000,560000,101.661,-68.332,47.118,15
1034,500000,560000,102.434,-68.436,46.504,15
1035,520000,560000,103.208,-68.54,45.873,15
1036,540000,560000,103.981,-68.645,45.172,15
1037,560000,560000,104.754,-68.749,44.494,15
1038,580000,560000,105.513,-68.845,43.877,15
1039,600000,560000,106.273,-68.867,43.318,15
1040,620000,560000,106.81,-68.813,42.877,15
1041,640000,560000,107.346,-68.76,42.489,15
1042,660000,560000,107.884,-68.706,42.2,15
1043,680000,560000,108.42,-68.652,41.927,15
1044,700000,560000,108.957,-68.599,41.751,15
1045,0,580000,83.527,-64.841,57.158,16
1046,20000,580000,84.164,-65.007,57.282,16
1047,40000,580000,84.85,-65.198,57.121,16
1048,60000,580000,85.536,-65.389,57.012,16
1049,80000,580000,86.222,-65.581,56.841,16
1050,100000,580000,86.908,-65.772,56.414,16
1051,120000,580000,87.593,-65.963,56.199,16
1052,140000,580000,88.279,-66.155,55.834,16
1053,160000,580000,88.965,-66.346,55.095,15
1054,180000,580000,89.654,-66.536,54.902,15
1055,200000,580000,90.702,-66.517,54.973,1
1056,220000,580000,91.644,-66.602,55.066,1
1057,240000,580000,92.708,-66.762,54.803,1
1058,260000,580000,93.488,-66.577,54.302,1
1059,280000,580000,94.285,-66.655,53.979,1
1060,300000,580000,95.06,-66.7,53.424,1
1061,320000,580000,95.876,-66.796,53.113,1
1062,340000,580000,96.555,-66.84,52.549,1
1063,360000,580000,97.37,-66.826,52.126,1
1064,380000,580000,98.098,-66.991,51.305,1
1065,400000,580000,98.675,-67.119,50.432,1
1066,420000,580000,99.575,-67.272,49.403,1
1067,440000,580000,100.22,-67.357,48.496,15
1068,460000,580000,101.087,-67.375,47.742,15
1069,480000,580000,101.86,-67.479,47.143,15
1070,500000,580000,102.633,-67.583,46.586,15
1071,520000,580000,103.407,-67.687,46.023,15
1072,540000,580000,104.18,-67.792,45.331,15
1073,560000,580000,104.954,-67.896,44.629,15
1074,580000,580000,105.727,-68.0,44.04,15
1075,600000,580000,106.501,-68.104,43.532,15
1076,620000,580000,107.258,-68.199,43.106,15
1077,640000,580000,107.947,-68.19,42.714,15
1078,660000,580000,108.483,-68.136,42.385,15
1079,680000,580000,109.02,-68.083,42.122,15
1080,700000,580000,109.558,-68.029,41.979,15
1081,0,600000,83.14,-64.255,57.161,16
1082,20000,600000,83.997,-64.219,57.187,16
1083,40000,600000,84.733,-64.25,57.083,16
1084,60000,600000,85.379,-64.421,57.052,16
1085,80000,600000,86.064,-64.612,56.653,16
1086,100000,600000,86.75,-64.803,56.206,16
1087,120000,600000,87.436,-64.995,55.842,16
1088,140000,600000,88.122,-65.186,55.523,16
1089,160000,600000,88.808,-65.377,55.145,15
1090,180000,600000,89.731,-65.44,54.952,15
1091,200000,600000,90.72,-65.573,54.983,1
1092,220000,600000,91.628,-65.765,54.954,1
1093,240000,600000,92.524,-65.876,54.925,1
1094,260000,600000,93.487,-65.834,54.737,1
1095,280000,600000,94.304,-65.865,54.249,1
1096,300000,600000,94.996,-66.013,53.858,1
1097,320000,600000,95.815,-66.047,53.369,1
1098,340000,600000,96.629,-65.963,52.82,1
1099,360000,600000,97.401,-66.091,52.13,1
1100,380000,600000,98.104,-66.205,51.323,1
1101,400000,600000,98.856,-66.271,50.374,1
1102,420000,600000,99.604,-66.392,49.313,1
1103,440000,600000,100.487,-66.437,48.407,15
1104,460000,600000,101.286,-66.522,47.695,15
1105,480000,600000,102.059,-66.626,47.171,15
1106,500000,600000,102.833,-66.73,46.655,15
1107,520000,600000,103.606,-66.834,46.133,15
1108,540000,600000,104.38,-66.939,45.478,15
1109,560000,600000,105.153,-67.043,44.803,15
1110,580000,600000,105.927,-67.147,44.236,15
1111,600000,600000,106.7,-67.251,43.712,15
1112,620000,600000,107.474,-67.355,43.243,15
1113,640000,600000,108.247,-67.46,42.813,15
1114,660000,600000,109.002,-67.553,42.458,15
1115,680000,600000,109.62,-67.513,42.276,15
1116,700000,600000,110.157,-67.459,42.169,15
1117,0,620000,82.74,-63.677,57.44,16
1118,20000,620000,83.597,-63.641,57.284,16
1119,40000,620000,84.453,-63.605,56.989,16
1120,60000,620000,85.309,-63.568,56.859,16
1121,80000,620000,85.939,-63.66,56.562,16
1122,100000,620000,86.593,-63.835,56.152,15
1123,120000,620000,87.279,-64.026,55.704,15
1124,140000,620000,87.965,-64.217,55.318,15
1125,160000,620000,88.872,-64.303,55.307,1
1126,180000,620000,89.743,-64.527,55.112,1
1127,200000,620000,90.691,-64.599,55.02,1
1128,220000,620000,91.575,-64.823,54.758,1
1129,240000,620000,92.527,-65.018,54.644,1
1130,260000,620000,93.484,-65.099,54.591,1
1131,280000,620000,94.288,-65.134,54.411,1
1132,300000,620000,95.098,-65.187,53.979,1
1133,320000,620000,95.904,-65.269,53.481,1
1134,340000,620000,96.721,-65.271,52.701,1
1135,360000,620000,97.444,-65.344,51.833,1
1136,380000,620000,98.125,-65.42,51.104,1
1137,400000,620000,98.917,-65.533,50.2,1
1138,420000,620000,99.857,-65.629,49.25,1
1139,440000,620000,100.712,-65.564,48.372,15
1140,460000,620000,101.485,-65.668,47.712,15
1141,480000,620000,102.259,-65.773,47.157,15
1142,500000,620000,103.032,-65.877,46.605,15
1143,520000,620000,103.806,-65.981,46.019,15
1144,540000,620000,104.579,-66.085,45.476,15
1145,560000,620000,105.353,-66.19,44.898,15
1146,580000,620000,106.126,-66.294,44.37,15
1147,600000,620000,106.9,-66.398,43.815,15
1148,620000,620000,107.673,-66.502,43.355,15
1149,640000,620000,108.447,-66.607,42.965,15
1150,660000,620000,109.22,-66.711,42.662,15
1151,680000,620000,109.994,-66.815,42.447,15
1152,700000,620000,110.757,-66.889,42.31,15
1153,0,640000,82.34,-63.099,57.605,16
1154,20000,640000,83.196,-63.063,57.349,16
1155,40000,640000,84.053,-63.027,57.053,16
1156,60000,640000,84.909,-62.991,56.855,16
1157,80000,640000,85.765,-62.954,56.558,16
1158,100000,640000,86.583,-62.94,56.104,15
1159,120000,640000,87.145,-63.07,55.796,15
1160,140000,640000,87.983,-63.245,55.52,1
1161,160000,640000,88.974,-63.443,55.292,1
1162,180000,640000,89.914,-63.562,55.31,1
1163,200000,640000,90.806,-63.709,55.19,1
1164,220000,640000,91.736,-63.869,54.691,1
1165,240000,640000,92.518,-64.045,54.579,1
1166,260000,640000,93.448,-64.126,54.507,1
1167,280000,640000,94.164,-64.261,54.119,1
1168,300000,640000,95.102,-64.417,53.72,1
1169,320000,640000,96.012,-64.532,53.174,1
1170,340000,640000,96.776,-64.496,52.527,1
1171,360000,640000,97.488,-64.521,51.628,1
1172,380000,640000,98.159,-64.574,50.687,1
1173,400000,640000,99.03,-64.567,49.814,1
1174,420000,640000,100.01,-64.615,48.997,15
1175,440000,640000,100.903,-64.718,48.277,15
1176,460000,640000,101.685,-64.815,47.692,15
1177,480000,640000,102.459,-64.92,47.158,15
1178,500000,640000,103.232,-65.024,46.618,15
1179,520000,640000,104.005,-65.129,46.015,15
1180,540000,640000,104.779,-65.232,45.499,15
1181,560000,640000,105.552,-65.337,44.998,15
1182,580000,640000,106.326,-65.441,44.448,15
1183,600000,640000,107.099,-65.546,43.897,15
1184,620000,640000,107.873,-65.649,43.526,15
1185,640000,640000,108.646,-65.754,43.228,15
1186,660000,640000,109.42,-65.858,42.927,15
1187,680000,640000,110.193,-65.963,42.655,15
1188,700000,640000,110.966,-66.066,42.42,15
1189,0,660000,82.288,-62.333,57.648,16
1190,20000,660000,83.138,-62.3,57.454,16
1191,40000,660000,83.987,-62.268,57.248,16
1192,60000,660000,84.837,-62.235,56.939,16
1193,80000,660000,85.686,-62.203,56.619,16
1194,100000,660000,86.535,-62.171,56.237,15
1195,120000,660000,87.353,-62.157,56.017,1
1196,140000,660000,88.319,-62.155,55.7,1
1197,160000,660000,89.219,-62.431,55.317,1
1198,180000,660000,90.117,-62.646,55.184,1
1199,200000,660000,91.017,-62.882,54.968,1
1200,220000,660000,92.042,-63.031,54.79,1
1201,240000,660000,92.792,-63.129,54.574,1
1202,260000,660000,93.567,-63.277,54.172,1
1203,280000,660000,94.358,-63.433,53.786,1
1204,300000,660000,95.236,-63.538,53.488,1
1205,320000,660000,96.071,-63.59,52.942,1
1206,340000,660000,96.974,-63.609,52.209,1
1207,360000,660000,97.547,-63.851,51.536,1
1208,380000,660000,98.28,-63.85,50.501,1
1209,400000,660000,98.939,-63.904,49.533,15
1210,420000,660000,100.142,-63.875,48.779,15
1211,440000,660000,100.874,-64.019,48.21,15
